estado,zona,codigo_postal,ciudad
Zulia,Caja Seca (Nueva Bolivia),3158,Caja Seca (Nueva Bolivia)
Zulia,Calle Larga,4021,Calle Larga
Zulia,Campo Mara,4044,Campo Mara
Zulia,Campos Petroleros,4032,Campos Petroleros
Zulia,Carrasquero,4044,Carrasquero
Zulia,Carretal,4037,Carretal
Zulia,Cerro de Los Cachos (Maracaibo),4002,Cerro de Los Cachos (Maracaibo)
Zulia,Ceuta,4001,Ceuta
Zulia,Chiquinquirá,4033,Maracaibo
Zulia,Ciudad Ojeda,4019,Ciudad Ojeda
Zulia,Cojoro,4037,Cojoro
Zulia,Cojua,4037,Cojua
Zulia,Concepción,4032,Concepción
Zulia,Conjunto Residencial Gallo Verde (Maracaibo),4001,Conjunto Residencial Gallo Verde (Maracaibo)
Zulia,El Batey,3101,El Batey
Zulia,El Carmelo,4001,El Carmelo
Zulia,El Cinco,4001,El Cinco
Zulia,El Consejo De Siruma,4001,El Consejo De Siruma
Zulia,El Guanabano,4001,El Guanabano
Zulia,El Guayabo,5101,El Guayabo
Zulia,El Laberinto,4032,El Laberinto
Zulia,El LLano,4001,El LLano
Zulia,El Mene,4020,El Mene
Zulia,El Moralito,4001,El Moralito
Zulia,El Portón (Maracaibo),4002,El Portón (Maracaibo)
Zulia,El Siete,4001,El Siete
Zulia,El Tablazo,4036,El Tablazo
Zulia,El Venado,4022,El Venado
Zulia,Encontrados,5101,Encontrados
Zulia,Guarero,4037,Guarero
Zulia,I.N.O.S. (Maracaibo),4004,I.N.O.S. (Maracaibo)
Zulia,Isla de San Carlos,4044,Isla de San Carlos
Zulia,Isla de Toas,4031,Isla de Toas
Zulia,La Cañada,4001,La Cañada
Zulia,La Paz,4001,La Paz
Zulia,La Rosita,4044,La Rosita
Zulia,Laberinto,4032,Laberinto
Zulia,Lagunillas,4016,Lagunillas
Zulia,Las Cruces,4044,Las Cruces
Zulia,Las Delicias,4001,Las Delicias
Zulia,Las Morochas,4019,Las Morochas
Zulia,Las Piedras,4021,Las Piedras
Zulia,Los Haticos,4047,Los Haticos
Zulia,Los Puertos de Altagracia,4036,Los Puertos de Altagracia
Zulia,Los Teques,4001,Los Teques
Zulia,M.A.C. (Maracaibo),4004,M.A.C. (Maracaibo)
Zulia,Machango,4015,Machango
Zulia,Machiques,4021,Machiques
Zulia,Macoa,4021,Macoa
Zulia,Medio Cuarto,5101,Medio Cuarto
Zulia,Mene Grande,4015,Mene Grande
Zulia,Monte Claro,4005,Monte Claro
Zulia,Moralito,5101,Moralito
Zulia,Otras Poblaciones,4001,Maracaibo
Zulia,Palmarejo,4001,Palmarejo
Zulia,Paraguaipoa,4037,Paraguaipoa
Zulia,Parcelamiento Los Altos (Maracaibo),4001,Parcelamiento Los Altos (Maracaibo)
Zulia,Parcelamiento Ricaurte (Maracaibo),4002,Parcelamiento Ricaurte (Maracaibo)
Zulia,Pica Pica,4019,Pica Pica
Zulia,Plaza de Toro (Maracaibo),4005,Plaza de Toro (Maracaibo)
Zulia,Pueblo de San Francisco (Maracaibo),4004,Pueblo de San Francisco (Maracaibo)
Zulia,Pueblo Nuevo,4015,Pueblo Nuevo
Zulia,Puerto Escondido,4020,Puerto Escondido
Zulia,Punta Gorda,4013,Punta Gorda
Zulia,Quisiro,4036,Quisiro
Zulia,Residencia San Luis,4005,Residencia San Luis
Zulia,San Ignacio,4047,San Ignacio
Zulia,San José,4021,San José
Zulia,San Jose De Perija,4021,San Jose De Perija
Zulia,San Lorenzo,4041,San Lorenzo
Zulia,San Rafael de Machiques,4043,San Rafael de Machiques
Zulia,San Rafael de Mara (El Mojan),4044,San Rafael de Mara (El Mojan)
Zulia,San Timoteo,4018,San Timoteo
Zulia,Santa Cruz de Mara,4045,Santa Cruz de Mara
Zulia,Santa Lucia (Maracaibo),4001,Santa Lucia (Maracaibo)
Zulia,Santa Rita,4020,Santa Rita
Zulia,Sinamaica,4046,Sinamaica
Zulia,Tía Juana,4017,Tía Juana
Zulia,Universidad del Zulia,4011,Universidad del Zulia
Zulia,Urbanización 3ª Etapa (Maracaibo),4004,Urbanización 3ª Etapa (Maracaibo)
Zulia,Urbanización Adán Sthormes (Maracaibo),4004,Urbanización Adán Sthormes (Maracaibo)
Zulia,Urbanización Alberto Carnavalli (Maracaibo),4005,Urbanización Alberto Carnavalli (Maracaibo)
Zulia,Urbanización Alhambra (Maracaibo),4004,Urbanización Alhambra (Maracaibo)
Zulia,Urbanización Altos de La Vega (Maracaibo),4001,Urbanización Altos de La Vega (Maracaibo)
Zulia,Urbanización Altos del Pilar (Maracaibo),4002,Urbanización Altos del Pilar (Maracaibo)
Zulia,Urbanización Amalias (Maracaibo),4005,Urbanización Amalias (Maracaibo)
Zulia,Urbanización Bella Vista (Maracaibo),4002,Urbanización Bella Vista (Maracaibo)
Zulia,Urbanización Bello Monte (Maracaibo),4002,Urbanización Bello Monte (Maracaibo)
Zulia,Urbanización Bloques de San Francisco (Maracaibo),4004,Urbanización Bloques de San Francisco (Maracaibo)
Zulia,Urbanización Buena Vista (Maracaibo),4005,Urbanización Buena Vista (Maracaibo)
Zulia,Urbanización Canta Claro (Maracaibo),4002,Urbanización Canta Claro (Maracaibo)
Zulia,Urbanización Chevron (Maracaibo),4001,Urbanización Chevron (Maracaibo)
Zulia,Urbanización Club Hípico (Maracaibo),4005,Urbanización Club Hípico (Maracaibo)
Zulia,Urbanización Corazón de Jesús (Maracaibo),4005,Urbanización Corazón de Jesús (Maracaibo)
Zulia,Urbanización Coromoto 1ª y 2ª Etapa (Maracaibo),4004,Urbanización Coromoto 1ª y 2ª Etapa (Maracaibo)
Zulia,Urbanización Creoles (Maracaibo),4002,Urbanización Creoles (Maracaibo)
Zulia,Urbanización Cuatricentenario 1ª y 2ª Etapa (Maracaibo),4001,Urbanización Cuatricentenario 1ª y 2ª Etapa (Maracaibo)
Zulia,Urbanización Cumbres de Maracaibo (Maracaibo),4005,Urbanización Cumbres de Maracaibo (Maracaibo)
Zulia,Urbanización El Callao (Maracaibo),4004,Urbanización El Callao (Maracaibo)
Zulia,Urbanización El Estanque (Maracaibo),4004,Urbanización El Estanque (Maracaibo)
Zulia,Urbanización El Guayabal (Maracaibo),4001,Urbanización El Guayabal (Maracaibo)
Zulia,Urbanización El Parque (Maracaibo),4002,Urbanización El Parque (Maracaibo)
Zulia,Urbanización El Pilar (Maracaibo),4002,Urbanización El Pilar (Maracaibo)
Zulia,Urbanización El Pilarcito (Maracaibo),4002,Urbanización El Pilarcito (Maracaibo)
Zulia,Urbanización El Portal (Maracaibo),4002,Urbanización El Portal (Maracaibo)
Zulia,Urbanización El Prado (Maracaibo),4005,Urbanización El Prado (Maracaibo)
Zulia,Urbanización El Rosal Sur (Maracaibo),4002,Urbanización El Rosal Sur (Maracaibo)
Zulia,Urbanización El Trébol (Maracaibo),4004,Urbanización El Trébol (Maracaibo)
Zulia,Urbanización El Varillal (Maracaibo),4001,Urbanización El Varillal (Maracaibo)
Zulia,Urbanización Enerbal (Maracaibo),4005,Urbanización Enerbal (Maracaibo)
Zulia,Urbanización FAC (Maracaibo),4001,Urbanización FAC (Maracaibo)
Zulia,Urbanización Fundación Mendoza (Maracaibo),4001,Urbanización Fundación Mendoza (Maracaibo)
Zulia,Urbanización Irama (Maracaibo),4002,Urbanización Irama (Maracaibo)
Zulia,Urbanización Islas Doradas (Maracaibo),4002,Urbanización Islas Doradas (Maracaibo)
Zulia,Urbanización Juana de Avila (Maracaibo),4005,Urbanización Juana de Avila (Maracaibo)
Zulia,Urbanización La California (Maracaibo),4005,Urbanización La California (Maracaibo)
Zulia,Urbanización La Curva (Maracaibo),4005,Urbanización La Curva (Maracaibo)
Zulia,Urbanización La Estrella (Maracaibo),4002,Urbanización La Estrella (Maracaibo)
Zulia,Urbanización La Floresta (Maracaibo),4005,Urbanización La Floresta (Maracaibo)
Zulia,Urbanización La Lago (Maracaibo),4002,Urbanización La Lago (Maracaibo)
Zulia,Urbanización La Pastora (Maracaibo),4001,Urbanización La Pastora (Maracaibo)
Zulia,Urbanización La Paz 1ª y 2ª Etapa (Maracaibo),4001,Urbanización La Paz 1ª y 2ª Etapa (Maracaibo)
Zulia,Urbanización La Rosaleda (Maracaibo),4005,Urbanización La Rosaleda (Maracaibo)
Zulia,Urbanización La Trinidad (Maracaibo),4005,Urbanización La Trinidad (Maracaibo)
Zulia,Urbanización La Victoria 1ª y 2ª Etapa (Maracaibo),4005,Urbanización La Victoria 1ª y 2ª Etapa (Maracaibo)
Zulia,Urbanización Lagomar (Maracaibo),4002,Urbanización Lagomar (Maracaibo)
Zulia,Urbanización Lajas Blancas (Maracaibo),4001,Urbanización Lajas Blancas (Maracaibo)
Zulia,Urbanización Las Aceitunas (Maracaibo),4005,Urbanización Las Aceitunas (Maracaibo)
Zulia,Urbanización Las Carmelias (Maracaibo),4005,Urbanización Las Carmelias (Maracaibo)
Zulia,Urbanización Las Lomas (Maracaibo),4005,Urbanización Las Lomas (Maracaibo)
Zulia,Urbanización Las Mercedes (Maracaibo),4002,Urbanización Las Mercedes (Maracaibo)
Zulia,Urbanización Lomas de Sabaneta (Maracaibo),4001,Urbanización Lomas de Sabaneta (Maracaibo)
Zulia,Urbanización Los Altos (Maracaibo),4001,Urbanización Los Altos (Maracaibo)
Zulia,Urbanización Los Olivos (Maracaibo),4005,Urbanización Los Olivos (Maracaibo)
Zulia,Urbanización Maracaibo (Maracaibo),4002,Urbanización Maracaibo (Maracaibo)
Zulia,Urbanización Miramar (Maracaibo),4002,Urbanización Miramar (Maracaibo)
Zulia,Urbanización Monte Bello (Maracaibo),4002,Urbanización Monte Bello (Maracaibo)
Zulia,Urbanización Monte Claro (Maracaibo),4005,Urbanización Monte Claro (Maracaibo)
Zulia,Urbanización Naranjal (Maracaibo),4005,Urbanización Naranjal (Maracaibo)
Zulia,Urbanización Obrero (Maracaibo),4005,Urbanización Obrero (Maracaibo)
Zulia,Urbanización Perijá (Maracaibo),4004,Urbanización Perijá (Maracaibo)
Zulia,Urbanización Portuaria (Maracaibo),4004,Urbanización Portuaria (Maracaibo)
Zulia,Urbanización Raúl Leoni (Maracaibo),4005,Urbanización Raúl Leoni (Maracaibo)
Zulia,Urbanización Ricaurte (Maracaibo),4002,Urbanización Ricaurte (Maracaibo)
Zulia,Urbanización Ritchamond (Maracaibo),4001,Urbanización Ritchamond (Maracaibo)
Zulia,Urbanización Rómulo Gallego (Maracaibo),4005,Urbanización Rómulo Gallego (Maracaibo)
Zulia,Urbanización Rotaria 1ª 2ª 3ª 4ª y 5ª Etapa (Maracaibo),4005,Urbanización Rotaria 1ª 2ª 3ª 4ª y 5ª Etapa (Maracaibo)
Zulia,Urbanización Sabatorio (Maracaibo),4001,Urbanización Sabatorio (Maracaibo)
Zulia,Urbanización San Felipe 1ª y 2ª Etapa (Maracaibo),4004,Urbanización San Felipe 1ª y 2ª Etapa (Maracaibo)
Zulia,Urbanización San Francisco de Miranda 3ª Etapa,4004,Urbanización San Francisco de Miranda 3ª Etapa
Zulia,Urbanización San Jacinto (Maracaibo),4005,Urbanización San Jacinto (Maracaibo)
Zulia,Urbanización San Miguel (Maracaibo),4001,Urbanización San Miguel (Maracaibo)
Zulia,Urbanización San Rafael (Maracaibo),4001,Urbanización San Rafael (Maracaibo)
Zulia,Urbanización Santa Ana (Maracaibo),4005,Urbanización Santa Ana (Maracaibo)
Zulia,Urbanización Santa Eduvigis (Maracaibo),4005,Urbanización Santa Eduvigis (Maracaibo)
Zulia,Urbanización Santa María (Maracaibo),4005,Urbanización Santa María (Maracaibo)
Zulia,Urbanización Sucre (Maracaibo),4005,Urbanización Sucre (Maracaibo)
Zulia,Urbanización Urdaneta (Maracaibo),4001,Urbanización Urdaneta (Maracaibo)
Zulia,Urbanización Villa Nueva (Maracaibo),4005,Urbanización Villa Nueva (Maracaibo)
Zulia,Urbanización Virginia (Maracaibo),4002,Urbanización Virginia (Maracaibo)
Zulia,Urbanización Vista del Lago (Maracaibo),4001,Urbanización Vista del Lago (Maracaibo)
Zulia,Urbanización Zapara (Maracaibo),4002,Urbanización Zapara (Maracaibo)
Zulia,Villa del Rosario,4047,Villa del Rosario
Zulia,Zona Central de La Ciudad (Maracaibo),4001,Zona Central de La Ciudad (Maracaibo)
Zulia,Zona Industrial (Maracaibo),4004,Zona Industrial (Maracaibo)
